"DatabaseName","SchemaName","TableName","Rows"
"Adnan","dbo","TblExpensiveOper","0"
"Adnan","dbo","TblExpUnitNo","11"
"Adnan","dbo","TblExpUnitNoVouch","1"
"Adnan","dbo","TblExpUnitNoVouch1","0"
"Adnan","dbo","TblExtinAccounts","0"
"Adnan","dbo","TblExtinAccountsDer","0"
"Adnan","dbo","TblExtraExpeneses","0"
"Adnan","dbo","TblFarmAnimalDeath","0"
"Adnan","dbo","TblFarmAnimalRegister","0"
"Adnan","dbo","TblFarmAnimalRegister2","0"
"Adnan","dbo","TblFarmColors","0"
"Adnan","dbo","TblFarmDoctors","0"
"Adnan","dbo","TblFarmRequestTreatment","0"
"Adnan","dbo","TblFarmRequestTreatment2","0"
"Adnan","dbo","TblFinalSettl","0"
"Adnan","dbo","TblFinaStatem","0"
"Adnan","dbo","TblFinaStatemDet","0"
"Adnan","dbo","TblFinished","0"
"Adnan","dbo","TblFiterWaiver","470"
"Adnan","dbo","TblFiterWaiverDe","252"
"Adnan","dbo","TblFiterWaiverDet2","939"
"Adnan","dbo","TblFixedAssestTmpValue","0"
"Adnan","dbo","TblFlightDetails","0"
"Adnan","dbo","TblFlightDetails2","0"
"Adnan","dbo","TblFollowUpAdminMeasure","0"
"Adnan","dbo","TblFollowUpAdminMeasureDetails","0"
"Adnan","dbo","tblFromWeb","0"
"Adnan","dbo","TblGemstones","0"
"Adnan","dbo","tblGeneralCashing","0"
"Adnan","dbo","tblGeneralCashing1","0"
"Adnan","dbo","tblGeneralCashing1Details","0"
"Adnan","dbo","tblGeneralCashingDetails","0"
"Adnan","dbo","tblGeneralCashingDetailsCus","0"
"Adnan","dbo","TBLGeneralFRJoin","0"
"Adnan","dbo","TBLGeneralFundReceipt","0"
"Adnan","dbo","TblGestonesFrm","0"
"Adnan","dbo","TblGoldDetail","0"
"Adnan","dbo","TblGridguranteeSales","0"
"Adnan","dbo","tblGroupEye","0"
"Adnan","dbo","TblGroupItemProductLine","0"
"Adnan","dbo","TblGroupItemProductLineUsersset","6173"
"Adnan","dbo","TblGroupQCItems","0"
"Adnan","dbo","TblGroupUsers","0"
"Adnan","dbo","TblGroupUsersDet","0"
"Adnan","dbo","TblGType","5"
"Adnan","dbo","TblHandWages","0"
"Adnan","dbo","TblHandWages2","0"
"Adnan","dbo","TblHarborsData","0"
"Adnan","dbo","TblHealthy","0"
"Adnan","dbo","tblHolidayData","0"
"Adnan","dbo","TblHolidays","0"
"Adnan","dbo","Tblholidays2","0"
"Adnan","dbo","TblHotels","0"
"Adnan","dbo","TblImportShifts","0"
"Adnan","dbo","TblImportShiftsDet","0"
"Adnan","dbo","TblImportShiftsDet2","0"
"Adnan","dbo","tblIndexs","0"
"Adnan","dbo","TblInforVacatiom","0"
"Adnan","dbo","TblInjury","0"
"Adnan","dbo","TblInstallmentsReq","0"
"Adnan","dbo","TblInstalVacation","0"
"Adnan","dbo","TblInstalVacationDet","0"
"Adnan","dbo","TblInstructors","0"
"Adnan","dbo","TBLInsurances","0"
"Adnan","dbo","TBLInsurancesJoin","0"
"Adnan","dbo","TblInvesOpenSales","0"
"Adnan","dbo","TblInvestliquidation","0"
"Adnan","dbo","Tblinvestment","0"
"Adnan","dbo","TblInvestmentsGroup","0"
"Adnan","dbo","TblInvestorsGroup","0"
"Adnan","dbo","TblInvestorType","0"
"Adnan","dbo","TblInvestProfitDistri","0"
"Adnan","dbo","TblInvestProfitDistriDet","0"
"Adnan","dbo","TblInvoiceError","0"
"Adnan","dbo","TblIPO","0"
"Adnan","dbo","TblIPOSharer","0"
"Adnan","dbo","TblIqarDiscountTrans","0"
"Adnan","dbo","TblIqarDiscountTrans2","0"
"Adnan","dbo","TblIqrMerg","184"
"Adnan","dbo","TblIssuBillStudent","0"
"Adnan","dbo","TblIssuBillStudentDet","0"
"Adnan","dbo","TblItemCatalog","0"
"Adnan","dbo","TblItemDiamonds","0"
"Adnan","dbo","TblItemGorupShowDitailses","0"
"Adnan","dbo","TblItemLoc","0"
"Adnan","dbo","TblItemProductLine","0"
"Adnan","dbo","TblItems","0"
"Adnan","dbo","TblItemsAttach","0"
"Adnan","dbo","tblItemsCash","0"
"Adnan","dbo","TblItemsclasses","3"
"Adnan","dbo","TblItemsclassesDetails","0"
"Adnan","dbo","TblItemsColors","24"
"Adnan","dbo","TblItemsDetails11","0"
"Adnan","dbo","TblItemShInfo","0"
"Adnan","dbo","TblItemShow","0"
"Adnan","dbo","TblItemShowBranch","0"
"Adnan","dbo","TblItemShowDitails","0"
"Adnan","dbo","TblItemShowDitailses","0"
"Adnan","dbo","TblItemShows","0"
"Adnan","dbo","tblItemsMatrix","0"
"Adnan","dbo","TblItemsParts","0"
"Adnan","dbo","TblItemsPrices","0"
"Adnan","dbo","TblItemsSizes","16"
"Adnan","dbo","TblItemsUnits","0"
"Adnan","dbo","TblItServiceTicket","0"
"Adnan","dbo","TblJobOrders","0"
"Adnan","dbo","TblJobOrders2","0"
"Adnan","dbo","TblJobOrdersTasks","0"
"Adnan","dbo","TblJobOrdersTasks2","0"
"Adnan","dbo","tblJunkAbsent","0"
"Adnan","dbo","tblKhsmEdafa","0"
"Adnan","dbo","TblLastVacation","0"
"Adnan","dbo","TblLastVacationDet","0"
"Adnan","dbo","TblLC","0"
"Adnan","dbo","TBLLCHistory","0"
"Adnan","dbo","TBLLCMargin","0"
"Adnan","dbo","TBLLCMargin2","0"
"Adnan","dbo","tblLCOpenB","0"
"Adnan","dbo","TblLensesTypes","0"
"Adnan","dbo","TbLLevels","0"
"Adnan","dbo","TbllevelWorker","0"
"Adnan","dbo","tblLightAdaptation","0"
"Adnan","dbo","TblLink_Item_To_Store_Details1","0"
"Adnan","dbo","TblLink_Item_To_Store_Details2","0"
"Adnan","dbo","TblLink_Item_To_Store_Details3","0"
"Adnan","dbo","TblLink_Item_To_StoreH","0"
"Adnan","dbo","TblLocationFarm","0"
"Adnan","dbo","TblLocations","0"
"Adnan","dbo","TblLockedOrderMaintenance","0"
"Adnan","dbo","TbllProductionPlan","0"
"Adnan","dbo","TbllProductionPlanDetails","0"
"Adnan","dbo","TbllProductionPlanDetailsGroups","0"
"Adnan","dbo","TblMaintenanceCompanies","0"
"Adnan","dbo","TblMaintenanceType","0"
"Adnan","dbo","TblMaintenanceWork","0"
"Adnan","dbo","TblMaintenece","0"
"Adnan","dbo","TblMainteneceDetails","0"
"Adnan","dbo","TblMainteneceNew","0"
"Adnan","dbo","TblManagerialArea","0"
"Adnan","dbo","TblManAlram","0"
"Adnan","dbo","TblManDetailsReplacedItems","0"
"Adnan","dbo","TblManOperations","7"
"Adnan","dbo","TblManSupDecs","16"
"Adnan","dbo","tblMaterial","0"
"Adnan","dbo","TblMatrials","0"
"Adnan","dbo","TblMessageDef","0"
"Adnan","dbo","TblMessageDefDES","0"
"Adnan","dbo","TblMinistryContract","0"
"Adnan","dbo","TblMinistryContract_Installment","0"
"Adnan","dbo","TblMinistryContract_Years","0"
"Adnan","dbo","TblModelInves","0"
"Adnan","dbo","TblModelss","0"
"Adnan","dbo","TblMoveEmp1","0"
"Adnan","dbo","TblMovingEmp","0"
"Adnan","dbo","TblMultuPayment","0"
"Adnan","dbo","TblMunicipality","0"
"Adnan","dbo","TblMunicipalityDet","0"
"Adnan","dbo","TblMyMenue","15"
"Adnan","dbo","TblNotesBillBuyPayment","0"
"Adnan","dbo","TblNotesBillBuyPayment2","0"
"Adnan","dbo","TblNotesBillProjectPayment","0"
"Adnan","dbo","TblNotesBillVindorPayment","0"
"Adnan","dbo","TblNotesOwnerPayment","0"
"Adnan","dbo","TblNotesOwnerPayment202","0"
"Adnan","dbo","TblNotesSales","8328"
"Adnan","dbo","TblNotesTypes","157"
"Adnan","dbo","TblOffice","0"
"Adnan","dbo","TblOffline","0"
"Adnan","dbo","TblOffline2","0"
"Adnan","dbo","tblOilsTypes","0"
"Adnan","dbo","TblOLDContract","0"
"Adnan","dbo","TblOpDevelopment","0"
"Adnan","dbo","TblOpenClosPeriod","7"
"Adnan","dbo","TblOpenClosPeriodDet1","48"
"Adnan","dbo","TblOpenClosPeriodDet2","3"
"Adnan","dbo","TblOptions","1"
"Adnan","dbo","tblOptionsCash","0"
"Adnan","dbo","TblOrderedEmptying","0"
"Adnan","dbo","TblOrderMaint","0"
"Adnan","dbo","TblOrderMaintenance","0"
"Adnan","dbo","TblOrderMaintenanceDet","0"
"Adnan","dbo","tblordermaintenancetypes","0"
"Adnan","dbo","TblOrderUpload","0"
"Adnan","dbo","TblOrederOpen","0"
"Adnan","dbo","tblOrigin","0"
"Adnan","dbo","TblOtheExpensAqar","0"
"Adnan","dbo","TblOtheExpensAqarDet","0"
"Adnan","dbo","TblOtherComp","0"
"Adnan","dbo","TblOutType","0"
"Adnan","dbo","TblOwnerPayment","0"
"Adnan","dbo","TblOwnerPayment202","0"
"Adnan","dbo","TblOwnersFarm","0"
"Adnan","dbo","tblPacking","0"
"Adnan","dbo","TblPands","0"
"Adnan","dbo","TblPassports","0"
"Adnan","dbo","tblPaymentClass","0"
"Adnan","dbo","TblPaymentType","2"
"Adnan","dbo","TblPaymentUser","0"
"Adnan","dbo","TblPaymetData","0"
"Adnan","dbo","TblPayPrePayed","0"
"Adnan","dbo","TblPaytAmortization","66"
"Adnan","dbo","TblPaytAmortizationDet","454"
"Adnan","dbo","TblPhoneBook","0"
"Adnan","dbo","TblPilgrimsService","0"
"Adnan","dbo","TblPilgrimsServiceDet","0"
"Adnan","dbo","TblPlainMessage","3"
"Adnan","dbo","TblPlanBranches","0"
"Adnan","dbo","Tblposdata","0"
"Adnan","dbo","tblPresentTime","0"
"Adnan","dbo","TblPrintBarCode","0"
"Adnan","dbo","TblPripaidExpChiled","475"
"Adnan","dbo","TblPripaidExpenses","42"
"Adnan","dbo","TblPripaidExpensesDet","38"
"Adnan","dbo","TblProceeDevelper","0"
"Adnan","dbo","TblProceeDevelperDet","0"
"Adnan","dbo","TblProcessDEF","0"
"Adnan","dbo","TblProcessDEFDetails","0"
"Adnan","dbo","TblProcessReport","0"
"Adnan","dbo","TblProcessReportDet","0"
"Adnan","dbo","TblProcessReportDet2","0"
"Adnan","dbo","TblProcessUnites","0"
"Adnan","dbo","tblProductionAlloc","0"
"Adnan","dbo","tblProductionAllocDetails","0"
"Adnan","dbo","TblProductionAllocDetails1","0"
"Adnan","dbo","TBLProductionElements","0"
"Adnan","dbo","TblProductionType","0"
"Adnan","dbo","TblProductLine","0"
"Adnan","dbo","TblProductLineDistribution","0"
"Adnan","dbo","TblProductLineDistributionDet","0"
"Adnan","dbo","TblProductLineEquipments","0"
"Adnan","dbo","TblProductLineWorker","0"
"Adnan","dbo","TblProductMixItems","0"
"Adnan","dbo","TblProductOrderFactoryExpenses","0"
"Adnan","dbo","TblProductOrderLines","0"
"Adnan","dbo","TblProductOrderWorker","0"
"Adnan","dbo","TblProgrammTypes","0"
"Adnan","dbo","TblProjecInvestment","0"
"Adnan","dbo","TblProjecInvestmentDet","0"
"Adnan","dbo","TBLProjectBillHistory","0"
"Adnan","dbo","TblProjectMonthBill","0"
"Adnan","dbo","TblProjectMonthBillDet","0"
"Adnan","dbo","TblProjectUser","0"
"Adnan","dbo","TblProjePayPrePayed","0"
"Adnan","dbo","TblProofExpenses","34"
"Adnan","dbo","TblProofExpensesDet","37"
"Adnan","dbo","tblPumpType","0"
"Adnan","dbo","TblQCItems","0"
"Adnan","dbo","TblQestFexed","0"
"Adnan","dbo","TblQuality","0"
"Adnan","dbo","TblQualityDet","0"
"Adnan","dbo","TblQuesEmp","0"
"Adnan","dbo","TblQuPices","0"
"Adnan","dbo","TblQutations","0"
"Adnan","dbo","TblQutationsDetls1","0"
"Adnan","dbo","TblQutationsTech","0"
"Adnan","dbo","TblRating","0"
"Adnan","dbo","TblReCalVATPO","0"
"Adnan","dbo","TblReCalVATPODet","0"
"Adnan","dbo","TblReceiveTreat","0"
"Adnan","dbo","TblReceiveTreatDetails1","0"
"Adnan","dbo","TblReceiveTreatDetails2","0"
"Adnan","dbo","TblReCost","0"
"Adnan","dbo","TblReCostCalc","0"
"Adnan","dbo","TblReCostCalcDet","0"
"Adnan","dbo","TblReCostCalcDet2","0"
"Adnan","dbo","TblReCostDet","0"
"Adnan","dbo","TblRegDateDelgate","0"
"Adnan","dbo","TblRegDateDelgateDails","0"
"Adnan","dbo","TblRegDateDelgateDailsGrantee","0"
"Adnan","dbo","TblRegDevelopment","0"
"Adnan","dbo","TBLRegisterHoliday","0"
"Adnan","dbo","TBLRegisterHolidayDet","0"
"Adnan","dbo","TblRegsterSickleave","0"
"Adnan","dbo","TblRegsterSickleave2","0"
"Adnan","dbo","TblRegsterSickleaveDet","0"
"Adnan","dbo","TblRegTimeDelgate","0"
"Adnan","dbo","TBLRegularMaint","0"
"Adnan","dbo","TblRelations","0"
"Adnan","dbo","TblRentStatus","6"
"Adnan","dbo","TblRentType","2"
"Adnan","dbo","TblRequerMainten","0"
"Adnan","dbo","TblRequerMaintenDet","0"
"Adnan","dbo","TblRequest_MinistryContract","0"
"Adnan","dbo","TblRequest_MinistryContract_Detailst","0"
"Adnan","dbo","TblRequestOpenAccount","0"
"Adnan","dbo","tblReservationType","0"
"Adnan","dbo","tblRestsSiftTrans","0"
"Adnan","dbo","tblRestsSiftTrans2","0"
"Adnan","dbo","tblRestsTypes","0"
"Adnan","dbo","TblReturnExpensInves","0"
"Adnan","dbo","TblRevenuesTypes","9"
"Adnan","dbo","TblRooms","0"
"Adnan","dbo","TblRowsEstimated","0"
"Adnan","dbo","TblRowsEstimated2","0"
"Adnan","dbo","TblSalaryNotesPayment","0"
"Adnan","dbo","TblSaleBilllInvestment","0"
"Adnan","dbo","TblSaleBilllInvestmentDet","0"
"Adnan","dbo","TblSalePriceNames","6"
"Adnan","dbo","TblSalesAndCollectionPlan","3"
"Adnan","dbo","TblSalesAndCollectionPlanDetails","2"
"Adnan","dbo","TblSalesGExpepenses","0"
"Adnan","dbo","TblSalesMixItems","0"
"Adnan","dbo","TblSalesPayment","0"
"Adnan","dbo","TblSalesPayPrePayed","0"
"Adnan","dbo","TblSalesPoints","0"
"Adnan","dbo","TblSalesPrices","0"
"Adnan","dbo","TblSalesPricesPlan","0"
"Adnan","dbo","TblSalesPricesPlanDetails","0"
"Adnan","dbo","TblSalesPricesPlanDetails2","0"
"Adnan","dbo","TblSalesPricesPlanDetails3","0"
"Adnan","dbo","TblSalesRepComm","2"
"Adnan","dbo","TblSalesRepCommDetails","1"
"Adnan","dbo","TblSalesRepCommDetails1","4"
"Adnan","dbo","TblSalesRepCommTarget","0"
"Adnan","dbo","TblSalesRepCommTargetDetails","0"
"Adnan","dbo","TBLSalesRepData","7"
"Adnan","dbo","TBLSalesRepData2","0"
"Adnan","dbo","TBLSalesRepData3","0"
"Adnan","dbo","TBLSalesRepGroups","2"
"Adnan","dbo","TBLSalesRepGroups2","0"
"Adnan","dbo","TBLSalesRepGroups3","0"
"Adnan","dbo","TblSalesTarget","2"
"Adnan","dbo","tblSchemes","0"
"Adnan","dbo","TblSchooleFile","0"
"Adnan","dbo","tblScreenCriteria","0"
"Adnan","dbo","tblScreenCriteriaValues","0"
"Adnan","dbo","TblSearchUnitEmpty","53"
"Adnan","dbo","TblSeasons","0"
"Adnan","dbo","TblSection","0"
"Adnan","dbo","TblSemiGemstones","0"
"Adnan","dbo","tblService","0"
"Adnan","dbo","TblServices","0"
"Adnan","dbo","TblSessions","0"
"Adnan","dbo","TblSettsReqLimK","26"
"Adnan","dbo","TblSettsReqLimKDet","1458"
"Adnan","dbo","TblSettsRequestLimit","0"
"Adnan","dbo","TblSettsRequestLimitDet","0"
"Adnan","dbo","TblSex","0"
"Adnan","dbo","tblShapes","0"
"Adnan","dbo","tblShapesNew","0"
"Adnan","dbo","TblSharesGroup","0"
"Adnan","dbo","TblShareType","0"
"Adnan","dbo","TbLSheft","3"
"Adnan","dbo","TblShiftWorker","0"
"Adnan","dbo","TblShipingData","0"
"Adnan","dbo","TblShipsData","0"
"Adnan","dbo","TblShrines","0"
"Adnan","dbo","TblSickleave","0"
"Adnan","dbo","TblSickleaveDet","0"
"Adnan","dbo","TblSizesNames","0"
"Adnan","dbo","TblSlaeInstalOrder","0"
"Adnan","dbo","tblSliceDiscount","3"
"Adnan","dbo","TblSocialInsurance","0"
"Adnan","dbo","TblSocialInsuranceDet","0"
"Adnan","dbo","TblSpeciaAsement","0"
"Adnan","dbo","TblSpecification","0"
"Adnan","dbo","tblSpecificComponent","0"
"Adnan","dbo","tblSpecificComponentDetails","0"
"Adnan","dbo","TblSpecificFixed","0"
"Adnan","dbo","TblSpecificFixedDeti","0"
"Adnan","dbo","TblSphCylCusType","0"
"Adnan","dbo","TblSphCylCusType2","0"
"Adnan","dbo","TblSpreading","0"
"Adnan","dbo","TblStatusFarm","0"
"Adnan","dbo","TblStopDealing","0"
"Adnan","dbo","TblStopDealing_Details","0"
"Adnan","dbo","TblStore","0"
"Adnan","dbo","TblstoresLocations","0"
"Adnan","dbo","TblStrain","0"
"Adnan","dbo","TblStrartGard","0"
"Adnan","dbo","TblStrartGardDetails","0"
"Adnan","dbo","TblStuCandidacy","0"
"Adnan","dbo","TblStuCandidacyAccept","0"
"Adnan","dbo","TblStuCandidacyAcceptDet","0"
"Adnan","dbo","TblStuCandidacyDet","0"
"Adnan","dbo","TblStudCalling","0"
"Adnan","dbo","TblStudCalling2","0"
"Adnan","dbo","TblStudent","0"
"Adnan","dbo","TblStudentClassRooms","0"
"Adnan","dbo","TblStudentContract","0"
"Adnan","dbo","TblStudentCurs","0"
"Adnan","dbo","TblStudentQualification","0"
"Adnan","dbo","TblStudentTeachers","0"
"Adnan","dbo","TblStudentTypeCurs","0"
"Adnan","dbo","TblStudentTypeTrinng","0"
"Adnan","dbo","TblStudMchinFingerprint","0"
"Adnan","dbo","TblStudTermiCompany","0"
"Adnan","dbo","TblStudTirmination","0"
"Adnan","dbo","TblStuFingerprint","0"
"Adnan","dbo","TblStuGroup","0"
"Adnan","dbo","TblStuGroupDet","0"
"Adnan","dbo","TblStuGroupUpdate","0"
"Adnan","dbo","TblStuGroupUpdateDet","0"
"Adnan","dbo","TblStuNoDay","0"
"Adnan","dbo","TblStuRepTab","0"
"Adnan","dbo","TblStuRepTab2","0"
"Adnan","dbo","TblSupervisorAllocation","0"
"Adnan","dbo","TblSupervisorAllocation_Details","0"
"Adnan","dbo","TblTamimi","0"
"Adnan","dbo","TblTamimi2","0"
"Adnan","dbo","TblTamimi3","0"
"Adnan","dbo","TblTasks","0"
"Adnan","dbo","TblTempCustomerAging","0"
"Adnan","dbo","TblTempEmployee","0"
"Adnan","dbo","TblTempEmpSalary","0"
"Adnan","dbo","TblTempItemAging","0"
"Adnan","dbo","TblTestCertificate","0"
"Adnan","dbo","TblTestCertificateDet","0"
"Adnan","dbo","tblTimeSetting","7"
"Adnan","dbo","tblTimeSettingEmp","0"
"Adnan","dbo","TblTimeSettingH","0"
"Adnan","dbo","TblTipDates","0"
"Adnan","dbo","TblTipDates2","0"
"Adnan","dbo","TblTipDatesReg","0"
"Adnan","dbo","TblTipDatesReg2","0"
"Adnan","dbo","TblTourismCompanies","0"
"Adnan","dbo","TblTrainingRequest","0"
"Adnan","dbo","TblTransacRegistr","0"
"Adnan","dbo","TblTransacRegistrDet","0"
"Adnan","dbo","TblTransactionInvest","0"
"Adnan","dbo","TblTransactionPayments","0"
"Adnan","dbo","TblTransactionsApproval","0"
"Adnan","dbo","TblTransCoupons","0"
"Adnan","dbo","TblTransctionIDES","0"
"Adnan","dbo","TblTransferAssets","0"
"Adnan","dbo","TblTransferAssetsDet","0"
"Adnan","dbo","TblTravDueK","0"
"Adnan","dbo","TblTravDueKDet","0"
"Adnan","dbo","TblTravelTransDet","0"
"Adnan","dbo","TblTreatment","0"
"Adnan","dbo","TblTripReg","0"
"Adnan","dbo","TblTrips","0"
"Adnan","dbo","tblTripTrans","0"
"Adnan","dbo","tblTripTrans2","0"
"Adnan","dbo","tblTripTrans3","0"
"Adnan","dbo","TblTripTypesTransport","0"
"Adnan","dbo","TblTypeActivity","435"
"Adnan","dbo","TblTypeClaim","0"
"Adnan","dbo","TblTypeDeduction","0"
"Adnan","dbo","TblTypeDependence","0"
"Adnan","dbo","TblTypeDiscards","0"
"Adnan","dbo","TblTypeExtraExpeneses","0"
"Adnan","dbo","TblTypeFarm","0"
"Adnan","dbo","TblTypeImage","6"
"Adnan","dbo","TblTypeImage2","54"
"Adnan","dbo","tblTypeItems","0"
"Adnan","dbo","TblTypeLenShow","22"
"Adnan","dbo","TblTypesofshipping","0"
"Adnan","dbo","TblTypesTransport","0"
"Adnan","dbo","TblTypesTripStatus","0"
"Adnan","dbo","TblTypeVats","76"
"Adnan","dbo","TblTypeVisit","0"
"Adnan","dbo","TblTypicalProduction","0"
"Adnan","dbo","TblTypicalProduction2","0"
"Adnan","dbo","TblUnites","101"
"Adnan","dbo","TblUnitNoInformation","10792"
"Adnan","dbo","tblUsage","0"
"Adnan","dbo","TblUserAccount","636"
"Adnan","dbo","TblUserComp","4"
"Adnan","dbo","tblUserPermAccounts","0"
"Adnan","dbo","TblUsers","5"
"Adnan","dbo","TblUsersBoxes","20"
"Adnan","dbo","TblUsersBranches","12"
"Adnan","dbo","TblUserScreen","46"
"Adnan","dbo","TblUsersProductLine","0"
"Adnan","dbo","TblUsersStores","0"
"Adnan","dbo","tblVacancy","5"
"Adnan","dbo","TblVacation","0"
"Adnan","dbo","tblVacationData","0"
"Adnan","dbo","TblVacationDays","0"
"Adnan","dbo","TblVacationDays2","0"
"Adnan","dbo","TblVacationSalary","0"
"Adnan","dbo","TblVacationSchedule","0"
"Adnan","dbo","TblVacationSchedule2","0"
"Adnan","dbo","TblVacationschedule22","0"
"Adnan","dbo","TblVacationSettings","0"
"Adnan","dbo","TblVacationSettingsDet","0"
"Adnan","dbo","TblVacationTypes","0"
"Adnan","dbo","TblVATAvowal","3"
"Adnan","dbo","TblVATSettings","0"
"Adnan","dbo","TblVATSettingsDet","0"
"Adnan","dbo","TblVehicleAllocation","0"
"Adnan","dbo","TblVehicleAllocation_Details","0"
"Adnan","dbo","TblVehicleOperatorOrder","0"
"Adnan","dbo","TblVehicleType","0"
"Adnan","dbo","TblVending","0"
"Adnan","dbo","TblVendorCars","0"
"Adnan","dbo","TblVendorContract","0"
"Adnan","dbo","TblVendorContractDetails","0"
"Adnan","dbo","TblVendorReceipt","0"
"Adnan","dbo","TblVendorReceipt_Details","0"
"Adnan","dbo","TblView","0"
"Adnan","dbo","TblViolationGroups","0"
"Adnan","dbo","TblViolationTypes","0"
"Adnan","dbo","TblVisit","0"
"Adnan","dbo","TblVisitScreen","0"
"Adnan","dbo","TblVocation","0"
"Adnan","dbo","TblVocationEntitlements","0"
"Adnan","dbo","TblVocationEntitlementsDet","0"
"Adnan","dbo","TblVOODetails","0"
"Adnan","dbo","TblWaiverCont","4"
"Adnan","dbo","TblWarrantyOffer","0"
"Adnan","dbo","TblWarrantyOfferDet","0"
"Adnan","dbo","TblWorkFollow","0"
"Adnan","dbo","TblWorkOrdersData","0"
"Adnan","dbo","tblworkshop","0"
"Adnan","dbo","TblXmlData","0"
"Adnan","dbo","TblXXArch","0"
"Adnan","dbo","TblXXArchDocType","0"
"Adnan","dbo","TblXXBox","0"
"Adnan","dbo","TblXXRoom","0"
"Adnan","dbo","TblXXShelf","0"
"Adnan","dbo","TblYearFact","0"
"Adnan","dbo","TblyearsData","7"
"Adnan","dbo","TbVisa","0"
"Adnan","dbo","TbVisaDeti","0"
"Adnan","dbo","Technicians","0"
"Adnan","dbo","Technicians1","0"
"Adnan","dbo","temp_bill_items","0"
"Adnan","dbo","temp1","0"
"Adnan","dbo","temp2","0"
"Adnan","dbo","TempBoxStockTable","0"
"Adnan","dbo","Template_Details","0"
"Adnan","dbo","Templates","0"
"Adnan","dbo","templates_detailsnew","0"
"Adnan","dbo","templatesnew","0"
"Adnan","dbo","TempPrintCustomersDayAccount","0"
"Adnan","dbo","TempPrintStagnantItems","0"
"Adnan","dbo","TempPrintStockMovement","0"
"Adnan","dbo","terms_operations","0"
"Adnan","dbo","terms_operations_project_bill","0"
"Adnan","dbo","this_year","1"
"Adnan","dbo","tmpAccount","0"
"Adnan","dbo","TmpItemsQty","0"
"Adnan","dbo","tmpPos33","0"
"Adnan","dbo","tmptblEInvoice","0"
"Adnan","dbo","ToolTip","41"
"Adnan","dbo","Transaction_Details","0"
"Adnan","dbo","Transaction_Details2","0"
"Adnan","dbo","Transaction_DetailsPump","0"
"Adnan","dbo","Transactions","0"
"Adnan","dbo","Transactions2","0"
"Adnan","dbo","TransactionsCreteria","0"
"Adnan","dbo","TransactionsValues","0"
"Adnan","dbo","transactionsVatDetails","1044"
"Adnan","dbo","TransactionTypes","60"
"Adnan","dbo","TransactionValueAdded","0"
"Adnan","dbo","Translations","0"
"Adnan","dbo","Translations2","0"
"Adnan","dbo","TravKItemDet","0"
"Adnan","dbo","TravKItemDet1","0"
"Adnan","dbo","UnitsIndustrialCost","0"
"Adnan","dbo","UnitsIndustrialCostDetails","0"
"Adnan","dbo","UpdatesoldunitNo","651"
"Adnan","dbo","VatTypes","34"
"Adnan","dbo","warsha","2"
